id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked
135954,59202,2025-01-27,819000,9,No disponible,819
,59202,2025-01-30,558000,9,No disponible,
135956,59202,2025-01-07,558000,9,No disponible,
135957,59202,,2979000,9,No disponible,2979
135958,59202,2025-01-02,3348000,9,No disponible,558
135959,59202,2025-02-09,720000,9,No disponible,720
135960,59202,2025-01-20,846000,9,No disponible,846
135962,59202,2025-01-08,576000,9,No disponible,576
135963,59202,2025-01-05,837000,9,No disponible,837
135964,59202,2025-01-11,1152000,9,No disponible,1152
135966,65782,2025-01-01,-126000,10,No disponible,630
135968,65782,2025-11-20,1760000,10,No disponible,-1760
135974,56805,2025-01-13,1616000,8,,808
135976,60144,2025-01-11,616000,7,No disponible,616
135977,60144,2026-01-17,1806000,7,No disponible,1806
135978,60144,2025-08-13,1386000,7,No disponible,1386
135979,,2026-01-11,1150000,10,No disponible,-1150
135980,65671,2026-03-21,568000,10,,1420
135982,65671,2025-01-23,300000,10,No disponible,-300
135985,63422,2026-04-10,154000,2,No disponible,154
135986,63422,2025-04-15,1918000,2,No disponible,274
135987,63422,2025-02-18,-188000,2,No disponible,188
135988,63422,2025-07-07,40000,2,No disponible,40
135989,63422,2026-04-10,104000,2,No disponible,104
135990,,2025-01-30,-32000,2,No disponible,32
135991,63422,2026-02-10,-144000,2,No disponible,144
135992,63422,2026-05-10,134000,2,No disponible,134
135996,60532,2025-09-10,2142000,9,,2142
135997,60532,2025-08-18,-612000,9,No disponible,612
,60532,2025-12-27,280000,9,No disponible,504
,60532,2025-11-12,324000,9,No disponible,324
136007,60532,2025-02-12,90000,,No disponible,-90
136009,60532,2025-01-15,-99000,9,No disponible,99
136010,58441,2025-01-19,2344000,8,,2344
137609,55660,2025-12-11,470000,5,,470
,62127,2025-12-22,144000,9,No disponible,144
,57671,2025-02-09,648000,9,No disponible,648
136025,57671,2025-01-26,1260000,9,No disponible,
136026,57671,2025-01-31,1512000,9,No disponible,1512
136033,63927,2025-04-22,-469000,7,No disponible,469
136034,63927,2025-12-25,-476000,7,No disponible,476
136036,,2025-05-06,483000,7,,483
136041,61936,2025-04-20,530000,10,,530
,61420,2025-01-01,177000,,No disponible,177
136060,56324,2026-02-26,715000,5,,715
,65459,2025-02-01,531000,9,No disponible,-531
,,2025-02-06,243000,9,No disponible,243
136081,56253,2025-03-22,1666000,7,No disponible,1666
136082,56253,2025-05-03,1680000,7,,336
136083,56253,2025-06-01,595000,7,No disponible,595
136084,56253,2025-07-17,371000,7,No disponible,371
136085,56253,2025-03-26,42000,7,No disponible,42
136086,56253,2025-06-03,518000,7,No disponible,-518
136087,61644,2025-01-10,408000,8,No disponible,408
136088,61644,2025-02-06,234000,8,No disponible,312
136089,61644,2025-01-19,,8,No disponible,712
,61644,,176000,8,No disponible,176
136091,61644,2025-01-16,552000,8,No disponible,552
136092,61644,2025-03-25,464000,8,No disponible,464
136093,61644,2025-01-05,544000,8,No disponible,544
,61169,2026-03-31,296000,8,No disponible,296
136109,65480,2025-11-29,470000,5,No disponible,-470
136111,65480,2025-04-18,805000,5,,805
136119,65263,2025-06-12,3150000,7,No disponible,3150
136120,60450,2025-06-07,1408000,8,No disponible,1408
136121,60450,,800000,8,No disponible,800
136122,60450,2025-01-30,-728000,8,No disponible,728
136123,60450,2025-01-18,504000,8,No disponible,168
136124,60450,2025-01-20,224000,8,No disponible,-224
136125,60450,2025-05-31,696000,8,No disponible,696
136127,63944,2025-05-15,194000,2,No disponible,194
136128,63944,2025-01-20,340000,2,No disponible,340
136129,63944,,213000,2,No disponible,142
136130,63944,,158000,2,No disponible,158
136131,63944,,128000,2,No disponible,128
136141,56724,2025-04-06,304000,4,,304
136142,64220,2025-06-06,388000,2,No disponible,388
136143,64220,2025-07-17,294000,2,No disponible,294
136144,60996,2025-01-21,2664000,9,No disponible,2664
136145,60996,2025-05-20,2664000,9,No disponible,2664
136146,60996,2025-06-16,288000,9,No disponible,864
136148,60996,2025-02-06,729000,9,No disponible,
136149,62822,2025-02-12,472000,2,,472
136150,62822,2025-03-17,153000,2,No disponible,
136151,62822,2025-04-28,22000,2,No disponible,22
136152,62822,2025-01-23,34000,2,No disponible,34
136153,62822,2025-07-18,390000,,No disponible,-390
,61942,2026-08-01,195000,10,No disponible,390
,61942,2025-04-21,1000000,10,No disponible,1000
,61942,2025-05-31,990000,10,No disponible,-990
136169,59293,2025-04-04,234000,9,No disponible,-234
136177,59293,2025-03-14,252000,9,No disponible,-252
,57876,2025-06-30,1048000,4,No disponible,1048
,57876,2025-06-25,332000,4,No disponible,332
136187,57712,2025-04-20,-5580000,9,No disponible,1116
136195,61849,2026-01-07,27000,1,,27
,59307,2025-01-16,756000,3,No disponible,756
,59307,2025-02-21,-252000,3,No disponible,252
136206,59307,2025-01-05,750000,3,,750
136208,59307,2025-01-27,30000,3,No disponible,-30
136211,61563,2025-09-30,1335000,5,,1335
136212,61563,2025-12-03,375000,,No disponible,-375
136219,62950,2025-01-02,1782000,9,No disponible,1782
136220,62950,2025-04-04,1044000,9,No disponible,1044
136221,62950,2025-03-14,360000,9,No disponible,180
136222,62950,2025-01-18,612000,9,No disponible,612
136223,56742,2025-01-30,424000,2,No disponible,424
,56742,2025-05-01,,2,No disponible,198
136225,56742,2025-07-27,78000,2,No disponible,78
136227,56742,2025-02-20,66000,2,No disponible,66
136228,56742,2025-07-24,140000,2,No disponible,140
,65620,2025-05-19,1312000,8,No disponible,656
136232,65620,2025-02-17,336000,8,,336
136233,65620,2025-03-14,2720000,8,No disponible,-680
136238,65620,2025-07-12,6384000,8,No disponible,-912
136241,65620,2025-05-28,232000,8,,232
,65620,2025-06-13,544000,8,No disponible,
136245,59888,2025-02-03,-348000,3,No disponible,348
,58980,2025-11-02,55000,,,55
,57587,2025-07-09,476000,7,No disponible,476
136248,57587,2025-11-30,1043000,7,No disponible,1043
136249,59234,2025-01-03,882000,6,No disponible,882
136250,59234,2025-01-11,1470000,6,No disponible,1470
136251,59234,2025-02-22,414000,6,No disponible,414
136252,59234,2025-01-04,390000,6,No disponible,780
136253,59234,2025-02-24,132000,6,No disponible,132
,59234,2025-01-31,114000,6,No disponible,114
136255,61907,2025-04-16,672000,4,No disponible,-672
136256,61907,2025-06-11,1864000,4,No disponible,1864
,61907,2025-09-08,234000,4,No disponible,312
136258,61907,2025-06-30,,4,No disponible,360
136259,61907,2025-07-15,112000,4,No disponible,112
136260,61907,2025-10-27,1200000,4,No disponible,-1200
136267,,2025-10-21,580000,10,,580
136272,65132,2025-01-03,666000,9,No disponible,666
136273,65775,2025-08-07,1620000,10,No disponible,1620
136274,65775,,1050000,10,No disponible,350
136275,65775,2026-01-18,230000,10,No disponible,230
136276,65775,2025-10-28,170000,10,No disponible,170
136277,65775,2026-06-30,1710000,10,No disponible,-1710
136278,65775,,3210000,10,No disponible,
136279,65775,2026-06-10,970000,10,No disponible,970
136280,65775,2026-08-19,830000,10,No disponible,830
,65775,2025-12-28,1470000,10,No disponible,1470
136290,66397,,465000,3,,-465
136303,57163,2025-02-16,205000,1,No disponible,-205
,57163,2025-03-02,208000,1,No disponible,52
,57163,2025-05-24,69000,,No disponible,69
136313,60243,2026-04-07,-64000,2,No disponible,64
136328,57622,2026-02-14,348000,4,,
136336,62567,2025-07-18,680000,5,No disponible,-340
136338,58287,2025-02-12,1384000,8,No disponible,-1384
136339,58287,2025-02-18,1672000,,No disponible,1672
136340,58287,2025-01-14,384000,8,No disponible,64
136341,58287,2025-02-24,,8,No disponible,384
136342,58287,2025-05-01,448000,8,No disponible,448
136343,58287,2025-02-27,416000,8,No disponible,416
,58287,2025-03-11,560000,8,No disponible,
136345,58287,2025-04-24,416000,8,,416
,63312,2025-11-03,250000,5,No disponible,250
136348,63312,2025-02-14,-340000,5,No disponible,340
136351,56498,2025-10-23,-16000,1,No disponible,8
136355,64725,2025-07-03,-53000,8,No disponible,424
136356,59686,2025-01-13,477000,9,,477
136361,56529,,29000,1,,29
136381,63108,2025-04-19,504000,8,No disponible,504
136382,63108,2025-09-30,2352000,8,No disponible,392
136383,63108,2025-09-21,176000,8,No disponible,176
136384,63108,2025-03-09,696000,8,No disponible,-696
136385,63108,2025-02-22,384000,,No disponible,384
136386,63108,2025-03-06,672000,8,No disponible,672
136387,63108,2025-01-20,472000,8,No disponible,472
136388,,2025-01-16,448000,8,,448
136389,63108,2025-10-17,256000,8,No disponible,256
136468,61508,2025-03-11,576000,8,No disponible,576
136393,58984,2025-11-10,120000,10,No disponible,-120
,,2025-04-30,570000,10,No disponible,570
136404,58748,2025-02-28,243000,9,No disponible,-243
136405,58748,2025-06-30,-630000,9,No disponible,630
136410,59475,2025-12-03,644000,7,,644
136415,59047,2025-02-13,185000,5,No disponible,-185
136416,59047,2025-09-11,625000,5,No disponible,625
136418,55709,2025-05-29,833000,3,No disponible,-357
,55709,2025-08-11,84000,3,,84
136429,56020,2025-10-15,420000,,,420
,59832,2025-02-16,207000,3,No disponible,207
136448,59832,2025-01-24,21000,3,No disponible,-21
,57173,2026-07-08,672000,6,No disponible,672
136459,57173,2025-08-21,330000,6,,330
136464,61508,2025-01-10,1016000,8,No disponible,1016
136465,61508,2025-03-01,-372000,8,,744
136466,61508,2025-02-27,592000,8,No disponible,592
136467,61508,2025-03-13,576000,8,No disponible,-576
136469,61508,2025-04-09,,8,No disponible,944
136470,55602,2025-07-19,196000,2,No disponible,196
,55602,2025-12-15,200000,2,No disponible,-100
136472,55602,,158000,2,No disponible,158
136477,58643,2025-05-08,-332000,4,No disponible,332
136480,58643,,-20000,4,No disponible,20
136496,56343,2025-05-03,,3,,21
136497,56343,2025-09-26,69000,3,No disponible,-69
136501,61194,2025-03-20,1330000,7,,1330
136503,61194,2025-04-02,490000,7,,490
136504,61194,2025-01-25,-161000,7,No disponible,161
136508,62501,2025-11-29,-1780000,10,No disponible,1780
136513,62501,2025-07-29,-170000,10,No disponible,170
136515,62501,2025-10-05,1590000,10,,1590
136516,62501,2026-03-16,-560000,10,No disponible,140
136522,57038,2025-06-20,140000,2,No disponible,140
136526,58824,2025-06-18,219000,3,No disponible,-219
136527,55780,2025-06-02,511000,7,No disponible,511
,62750,2025-01-22,730000,10,No disponible,730
136541,62750,2025-04-04,693000,10,No disponible,-990
,62750,2025-02-13,620000,10,No disponible,620
,62750,2025-07-12,390000,10,No disponible,390
136553,59869,2026-03-07,266000,2,No disponible,266
136554,59869,2026-01-23,286000,2,No disponible,286
136562,58588,2025-03-03,96000,6,No disponible,-96
,58588,2025-05-21,132000,6,No disponible,132
136567,58588,2025-10-16,420000,6,,420
,60907,2026-04-22,294000,7,,294
,60907,2026-02-21,168000,7,No disponible,168
136581,64794,2026-08-09,1765000,5,No disponible,1765
136586,60376,2025-08-15,612000,9,No disponible,-612
136597,60726,2025-07-31,-108000,9,No disponible,108
,60726,2025-01-24,891000,,No disponible,891
136608,60726,2025-05-11,-279000,9,No disponible,279
,60726,2025-02-16,,9,No disponible,459
,62208,2025-12-25,1965000,,No disponible,393
136613,62208,,,3,,207
136620,64518,2025-09-01,470000,10,No disponible,-470
,64518,2025-08-30,,,No disponible,210
,64518,2025-07-21,250000,10,No disponible,250
136630,66622,2025-04-02,,1,,56
136636,66622,2025-02-23,28000,1,,28
136637,60813,2025-03-05,-765000,9,No disponible,-765
136655,,,-175000,7,No disponible,175
136665,57561,2025-07-22,861000,7,,861
136666,64052,2025-04-02,-520000,8,No disponible,520
136667,64052,2025-03-19,1216000,,No disponible,1216
136675,66268,2025-02-03,-1472000,8,No disponible,1472
136688,62727,2025-08-14,616000,4,No disponible,616
136689,62727,2025-12-20,715000,4,,572
136690,62727,2025-09-02,128000,4,No disponible,128
136692,62727,2025-03-10,376000,,No disponible,
136693,62727,2025-05-22,256000,4,,256
136694,62727,2025-10-09,200000,4,No disponible,200
,60385,2026-01-08,84000,6,No disponible,84
,62734,2026-06-03,199000,,No disponible,199
136707,56622,2025-03-03,-918000,6,No disponible,-918
,61775,2025-07-05,1251000,9,No disponible,1251
,61775,2025-12-09,216000,9,No disponible,216
136719,62067,2025-04-21,3024000,9,No disponible,504
136720,62067,2025-01-23,540000,9,No disponible,540
136721,62067,,603000,9,No disponible,603
136722,62067,2025-03-10,819000,9,No disponible,819
136723,62067,2025-01-03,711000,9,No disponible,711
136724,,2025-06-01,531000,9,,531
136725,,2025-09-24,328000,4,No disponible,-328
136726,58949,2025-09-14,655000,5,No disponible,655
,63223,2025-01-16,54000,1,No disponible,54
136732,63223,2026-01-02,-100000,1,No disponible,100
,65604,2026-02-13,492000,6,No disponible,492
136736,56661,2025-05-12,2250000,10,No disponible,2250
136737,56661,2025-04-06,58000,10,No disponible,580
,56661,2025-02-28,,10,No disponible,2450
136739,56661,2025-08-12,100000,10,No disponible,250
136740,56661,2025-03-11,290000,10,No disponible,290
136741,56661,2025-03-13,-140000,10,No disponible,140
136742,56661,2025-07-21,,,No disponible,70
136743,66009,2025-03-04,-462000,6,No disponible,462
136745,63380,2025-09-17,285000,3,No disponible,285
136746,63380,2025-09-20,1155000,3,No disponible,231
136747,63380,2026-02-15,189000,3,No disponible,189
136748,63380,2025-03-25,285000,3,No disponible,285
,,,,,,
,,,,,,
136749,63380,2025-11-21,117000,3,No disponible,117
136750,63380,2025-07-03,252000,3,No disponible,252
136763,59211,2025-09-03,1020000,5,No disponible,-340
136765,59211,2025-02-13,-485000,5,No disponible,485
136767,,2025-02-20,,5,,760
136768,59211,2025-03-02,410000,5,No disponible,-410
136770,59211,2025-10-08,455000,5,No disponible,-455
136775,64498,2025-01-08,474000,6,No disponible,-474
136778,62287,2025-01-06,440000,8,No disponible,-880
136781,62287,2025-02-18,184000,8,No disponible,-184
136782,62287,2025-02-17,-1376000,8,No disponible,1376
136787,60677,2025-08-07,376000,1,No disponible,376
,57221,2025-08-03,2800000,10,No disponible,400
,57221,2025-03-04,490000,10,No disponible,490
136800,57747,2025-01-12,696000,8,,696
136803,57747,2025-02-19,2888000,8,,2888
136810,57747,2025-02-19,-352000,8,No disponible,352
136822,65010,2025-11-12,-34000,2,No disponible,34
136824,57698,2025-03-30,1281000,7,,1281
136826,57905,2025-06-10,4176000,9,No disponible,4176
136828,57905,2025-05-15,3420000,9,No disponible,684
136829,57905,2025-03-27,837000,9,No disponible,837
136830,57905,,351000,9,No disponible,
136831,57905,2025-01-10,738000,9,No disponible,738
136832,57905,2025-01-13,630000,9,No disponible,630
136833,57905,2025-04-20,1404000,9,No disponible,1404
136841,61982,2025-11-27,184000,4,No disponible,184
136842,61982,2025-10-26,-472000,4,No disponible,472
136843,65751,2025-01-01,348000,2,No disponible,348
136844,65751,2025-01-28,132000,2,No disponible,
136845,65751,2025-01-13,310000,,No disponible,310
,60161,2025-08-24,490000,5,No disponible,490
136847,63396,2025-11-19,-850000,5,No disponible,850
136848,63396,2026-04-21,1000000,5,No disponible,500
136849,63396,2025-05-20,200000,5,No disponible,200
,66382,2025-03-08,336000,7,No disponible,336
,55574,2025-01-01,162000,9,No disponible,162
,55574,,261000,9,No disponible,261
,55574,2025-05-16,63000,9,No disponible,63
,65748,2025-07-22,1274000,7,No disponible,1274
136871,65024,2025-01-15,2960000,5,,740
136879,62672,2025-12-29,1220000,5,No disponible,1220
136883,61098,2026-06-10,438000,1,,146
,63816,2025-01-03,-2160000,8,No disponible,360
136891,63816,2025-03-17,-448000,8,No disponible,448
136896,58223,,1211000,7,No disponible,1211
136897,58223,2025-12-23,413000,7,No disponible,413
136898,58223,2026-05-19,,7,No disponible,707
136899,58223,2025-09-19,161000,7,No disponible,161
136900,58223,2026-09-08,343000,7,No disponible,343
136901,58223,2025-09-22,245000,7,No disponible,245
137837,57198,2026-02-13,,3,No disponible,267
136907,56474,2025-03-19,700000,7,No disponible,-700
136912,56536,2026-05-04,108000,2,No disponible,-108
136913,56536,2026-02-14,284000,2,No disponible,142
136914,56536,2026-07-18,88000,2,No disponible,88
136915,56536,2025-10-23,128000,2,No disponible,128
136916,56536,2026-01-05,166000,2,No disponible,166
136917,55599,2025-10-20,112000,2,No disponible,-112
,58535,2025-01-02,,,No disponible,952
136930,58535,2025-07-26,-1472000,8,No disponible,1472
136934,58535,2026-02-04,288000,8,No disponible,-288
136937,55662,2025-08-05,-252000,3,No disponible,252
136938,55662,,-12000,3,No disponible,36
136941,60601,2025-09-19,-168000,4,No disponible,168
136944,60601,2025-08-14,220000,4,,220
136952,59252,2025-05-21,942000,6,,942
136960,64254,2025-07-10,240000,1,No disponible,240
136961,64254,2025-09-02,441000,1,No disponible,63
136962,64254,2026-03-09,66000,1,No disponible,66
,64254,2025-05-13,100000,1,No disponible,100
136964,64254,2025-09-15,9000,1,No disponible,
136965,64254,2026-02-28,16000,1,No disponible,16
136966,64254,2025-12-15,75000,1,No disponible,75
136967,64254,2025-07-15,37000,1,No disponible,37
136968,64254,2026-07-13,50000,1,No disponible,50
136969,64254,2025-12-07,460000,1,No disponible,115
136970,64254,2025-11-27,,1,No disponible,61
136971,64254,2025-08-24,9000,1,No disponible,9
136972,64254,2025-07-15,78000,1,No disponible,78
136977,56259,2025-02-23,405000,,,405
136980,,2025-02-16,270000,9,,270
,56259,2025-03-08,477000,9,No disponible,477
,56259,2025-02-21,,9,No disponible,117
136988,64167,2025-01-25,,3,No disponible,315
136989,64167,2025-01-27,1410000,3,No disponible,282
136990,64167,2025-01-27,102000,3,No disponible,102
136991,64167,2025-01-11,39000,3,No disponible,39
136992,64167,2025-01-27,270000,3,No disponible,270
136993,64167,2025-01-23,42000,3,No disponible,42
136994,64167,2025-01-25,516000,3,,-516
136995,64167,2025-01-11,732000,,No disponible,366
136996,64167,2025-01-14,42000,3,No disponible,42
136997,64167,2025-01-04,192000,3,No disponible,192
136998,64167,2025-01-15,735000,3,No disponible,441
136999,64167,2025-01-21,264000,3,No disponible,264
