id,empresa,nombre,descripcion,ubicacion,duracion,precio_persona,capacidad,restricciones,fecha_panorama
128670,Hays Travel,Paseo,Relájate en la playa,Linares,3,23000,7,{},2025-07-01 00:00:00
128671,G Adventures,Tour,Aventúrate en la montaña,Linares,4,-74000,44,{},2025-07-02 00:00:00
128672,Tripadvisor,Aventura,Conoce la historia de la ciudad,Linares,1,96000,4,{},2025-07-03 00:00:00
128673,Ethiopian Airlines,,,,,,30,{},
128682,Qantas,,,,,,86,{},
128686,,,Descubre la gastronomía local,Córdoba,6,44000,38,{},
128689,EF Tours,Tour,,Baracaldo,1,-33000,5,{},2026-01-27 00:00:00
128690,Secret Escapes,Aventura,Disfruta de un día en la naturaleza,Baracaldo,1,78000,36,{},2026-01-28 00:00:00
128691,Klook,Tour,Disfruta de un día en la naturaleza,Baracaldo,1,17000,12,{},2026-01-29 00:00:00
128692,CWT,Visita,Aventúrate en la montaña,Baracaldo,4,59000,46,{},2026-01-30 00:00:00
128693,Insight Vacations,Aventura,Conoce la historia de la ciudad,Baracaldo,4,82000,8,{},2026-01-31 00:00:00
128697,Vueling,,,,,,2,{},
128708,ZS (Eslovenia),,,,,,24,{},
128711,Secret Escapes,Aventura,Descubre la gastronomía local,Elda,3,63000,10,{},2025-01-05 00:00:00
128712,Gray Line,Aventura,Conoce la historia de la ciudad,Elda,3,80000,48,{},2025-01-06 00:00:00
128721,National Geographic Expeditions,Excursión,Disfruta de un día en la naturaleza,Sevilla,1,82000,2,{},2025-11-19 00:00:00
128722,MÁV (Hungría),,,,,,44,{},
128724,National Geographic Expeditions,Visita,Conoce la historia de la ciudad,Logroño,,76000,48,{},
128725,Viator,Paseo,Relájate en la playa,Logroño,6,9000,5,{},2026-01-25 00:00:00
128726,BCD Travel,Tour,Descubre la gastronomía local,Logroño,7,71000,50,{},2026-01-26 00:00:00
128731,TUI Group,Excursión,Descubre la gastronomía local,Barcelona,4,,13,{},2025-11-07 00:00:00
128732,Exodus Travels,Paseo,Descubre la gastronomía local,Barcelona,5,,33,{},2025-11-08 00:00:00
128733,American Express Global Business Travel,Visita,Conoce la historia de la ciudad,Barcelona,1,54000,17,{},
128735,Thomas Cook,Tour,Disfruta de un día en la naturaleza,Barcelona,2,-78000,38,{},2025-11-11 00:00:00
128738,Thomas Cook,Paseo,Disfruta de un día en la naturaleza,Valencia,4,55000,6,{},2025-11-13 00:00:00
128743,Expedia Group,Tour,Conoce la historia de la ciudad,Guadalajara,5,-42000,5,{},2026-05-15 00:00:00
128744,Booking Holdings,,Relájate en la playa,Guadalajara,7,40000,25,{},2026-05-16 00:00:00
128745,National Geographic Expeditions,Aventura,Relájate en la playa,Guadalajara,4,48000,38,{},2026-05-17 00:00:00
128746,GetYourGuide,Visita,Aventúrate en la montaña,Guadalajara,2,60000,32,{},2026-05-18 00:00:00
128747,National Geographic Expeditions,Excursión,Disfruta de un día en la naturaleza,Guadalajara,,92000,35,{},2026-05-19 00:00:00
128748,Expedia Group,Excursión,Relájate en la playa,Guadalajara,4,49000,22,{},2026-05-20 00:00:00
128751,Travel Leaders Group,Aventura,Aventúrate en la montaña,Vitoria,6,,24,{},2025-11-30 00:00:00
128753,American Express Global Business Travel,Excursión,Descubre la gastronomía local,Vitoria,7,47000,12,{},
128759,Expedia Group,Tour,Aventúrate en la montaña,Móstoles,2,85000,9,{},2025-12-08 00:00:00
128760,Flight Centre Travel Group,Excursión,Disfruta de un día en la naturaleza,Móstoles,5,80000,4,{},
128761,Secret Escapes,Aventura,Descubre la gastronomía local,Móstoles,4,68000,48,{},2025-12-10 00:00:00
128762,Kuoni,Tour,Relájate en la playa,Móstoles,2,91000,4,{},2025-12-11 00:00:00
128766,Wizz Air,,,,,,9,{},
128770,Thomas Cook,Tour,Descubre la gastronomía local,Sagunto,6,,47,{},2026-07-02 00:00:00
128773,Travel Leaders Group,Tour,Aventúrate en la montaña,Santiago de Compostela,4,84000,27,{},2026-07-04 00:00:00
128778,Abercrombie & Kent,Paseo,Disfruta de un día en la naturaleza,Cartagena,,74000,15,{},2026-03-06 00:00:00
128780,Renfe,,,,,,12,{},
128785,KLM,,,,,,73,,
128786,Ryanair,,,,,,91,{},
128790,Kuoni,Aventura,Descubre la gastronomía local,Móstoles,,100000,22,{},2026-01-16 00:00:00
128793,Klook,Visita,Aventúrate en la montaña,Móstoles,1,91000,27,{},2026-01-19 00:00:00
128926,Globus,Visita,,Logroño,3,44000,18,{},
128800,TUI Group,,Conoce la historia de la ciudad,Santa Coloma de Gramanet,5,35000,39,{},
128805,G Adventures,,Aventúrate en la montaña,Molina de Segura,3,,16,{},2026-11-24 00:00:00
128807,MÁV (Hungría),,,,,,,{},
128811,American Express Global Business Travel,Visita,Aventúrate en la montaña,Sabadell,4,,19,{},2025-05-31 00:00:00
128812,Thomas Cook,Excursión,Aventúrate en la montaña,Sabadell,,36000,18,{},2025-06-01 00:00:00
128813,G Adventures,Paseo,Relájate en la playa,Sabadell,7,,44,{},2025-06-02 00:00:00
128827,Exodus Travels,Excursión,Descubre la gastronomía local,Jaén,4,57000,50,{},2026-03-22 00:00:00
128828,Insight Vacations,Tour,Disfruta de un día en la naturaleza,,3,85000,2,{},2026-03-23 00:00:00
128829,Apple Leisure Group,Tour,Descubre la gastronomía local,Jaén,1,63000,34,{},2026-03-24 00:00:00
128830,,Excursión,Relájate en la playa,Jaén,7,67000,30,{},
128831,Apple Leisure Group,Visita,Descubre la gastronomía local,Jaén,4,40000,14,{},2026-03-26 00:00:00
128834,EF Tours,,Disfruta de un día en la naturaleza,Murcia,4,86000,25,{},2026-03-30 00:00:00
128835,Apple Leisure Group,Paseo,Conoce la historia de la ciudad,Murcia,5,67000,36,{},2026-03-31 00:00:00
128836,Booking Holdings,Excursión,Conoce la historia de la ciudad,Murcia,2,79000,21,{},2026-04-01 00:00:00
128839,EF Tours,Visita,Disfruta de un día en la naturaleza,Sagunto,7,,39,,2026-04-04 00:00:00
128847,Insight Vacations,Paseo,Aventúrate en la montaña,Alicante,1,-18000,24,{},
128851,Viator,,Relájate en la playa,Torremolinos,7,50000,36,{},2026-12-02 00:00:00
128852,Contiki,,Conoce la historia de la ciudad,Torremolinos,,7000,38,{},2026-12-03 00:00:00
128857,Booking Holdings,Tour,Descubre la gastronomía local,Gijón,7,55000,17,{},2026-04-10 00:00:00
128859,CWT,,Conoce la historia de la ciudad,Gijón,,,5,{},2026-04-12 00:00:00
128864,Tripadvisor,Visita,Relájate en la playa,Sevilla,3,31000,11,{},2026-04-18 00:00:00
128865,Apple Leisure Group,,Conoce la historia de la ciudad,Sevilla,6,76000,9,{},2026-04-19 00:00:00
128866,Lufthansa,,,,,,40,{},
128869,Expedia Group,Excursión,Disfruta de un día en la naturaleza,Valladolid,4,46000,30,{},2026-07-02 00:00:00
128900,,Excursión,Relájate en la playa,,,46000,27,{},2025-11-13 00:00:00
128877,TUI Group,Paseo,Relájate en la playa,Inca,3,11000,46,{},2025-02-02 00:00:00
128878,Viator,Paseo,Disfruta de un día en la naturaleza,Inca,5,86000,36,{},2025-02-03 00:00:00
128881,EasyJet,,,,,,95,{},
128883,Hays Travel,Visita,Relájate en la playa,Irún,5,58000,44,{},2026-09-01 00:00:00
128885,Southwest Airlines,,,,,,,,
128890,GetYourGuide,Visita,Aventúrate en la montaña,Sanlúcar de Barrameda,,24000,8,,2026-01-30 00:00:00
128891,Contiki,Tour,Descubre la gastronomía local,Sanlúcar de Barrameda,2,64000,15,{},
128904,Travel Leaders Group,Tour,Relájate en la playa,Roquetas de Mar,2,84000,25,{},2025-10-01 00:00:00
128905,,Excursión,Descubre la gastronomía local,Roquetas de Mar,1,53000,9,{},2025-10-02 00:00:00
128906,National Geographic Expeditions,Tour,,Roquetas de Mar,7,27000,35,{},2025-10-03 00:00:00
128907,National Geographic Expeditions,Aventura,Conoce la historia de la ciudad,Roquetas de Mar,6,-91000,45,{},2025-10-04 00:00:00
128914,Secret Escapes,Paseo,Descubre la gastronomía local,Guadalajara,7,26000,23,{},2026-08-26 00:00:00
128915,Travel Leaders Group,Tour,Relájate en la playa,Guadalajara,4,50000,28,{},
128923,Expedia Group,,Conoce la historia de la ciudad,Logroño,5,82000,33,{},2025-12-04 00:00:00
128924,TUI Group,Paseo,Descubre la gastronomía local,Logroño,4,,48,{},2025-12-05 00:00:00
128930,BCD Travel,Tour,Aventúrate en la montaña,,6,25000,33,{},2025-12-12 00:00:00
128932,,Aventura,,Jerez de la Frontera,,21000,11,{},2025-12-14 00:00:00
128933,Exodus Travels,Tour,Disfruta de un día en la naturaleza,Jerez de la Frontera,3,59000,33,{},
128938,,Paseo,Relájate en la playa,Santander,3,17000,41,{},2026-06-23 00:00:00
128939,Exodus Travels,Paseo,Relájate en la playa,Santander,1,45000,42,{},2026-06-24 00:00:00
128941,G Adventures,,Descubre la gastronomía local,Santander,1,,19,{},2026-06-26 00:00:00
128942,Kuoni,,Descubre la gastronomía local,Santander,,82000,31,{},
128943,,Visita,Descubre la gastronomía local,Santander,6,18000,18,{},2026-06-28 00:00:00
128946,Booking Holdings,Visita,Conoce la historia de la ciudad,Rubí,1,94000,3,{},2026-03-20 00:00:00
128947,Booking Holdings,Tour,Aventúrate en la montaña,Rubí,5,58000,33,{},2026-03-21 00:00:00
128948,GetYourGuide,Paseo,,Rubí,6,5000,42,{},2026-03-22 00:00:00
128949,Flight Centre Travel Group,Visita,Conoce la historia de la ciudad,Rubí,5,46000,37,{},2026-03-23 00:00:00
128954,Emirates,,,,,,75,{},
128959,Globus,Paseo,Aventúrate en la montaña,Reus,2,70000,39,{},2026-03-07 00:00:00
128960,Globus,Tour,Aventúrate en la montaña,Reus,4,36000,49,{},2026-03-08 00:00:00
128967,,Paseo,Descubre la gastronomía local,Coslada,7,73000,22,{},2025-08-03 00:00:00
128968,Kuoni,Paseo,Disfruta de un día en la naturaleza,Coslada,1,33000,27,{},2025-08-04 00:00:00
128969,Intrepid Travel,Tour,Disfruta de un día en la naturaleza,Coslada,7,14000,3,{},2025-08-05 00:00:00
128970,,Visita,Aventúrate en la montaña,Coslada,6,,46,{},2025-08-06 00:00:00
128974,Apple Leisure Group,Aventura,Aventúrate en la montaña,Mijas,7,,26,{},2025-08-10 00:00:00
128976,Trafalgar,Excursión,Disfruta de un día en la naturaleza,Mijas,6,69000,34,{},2025-08-12 00:00:00
128977,Viator,Paseo,Conoce la historia de la ciudad,Mijas,4,32000,33,{},2025-08-13 00:00:00
128985,Exodus Travels,Aventura,Disfruta de un día en la naturaleza,Pontevedra,7,30000,17,{},2026-08-14 00:00:00
128986,BCD Travel,Visita,Aventúrate en la montaña,Pontevedra,3,76000,38,,2026-08-15 00:00:00
128992,SBB (Suiza),,,,,,38,{},
129007,Tripadvisor,Paseo,Conoce la historia de la ciudad,Mataró,5,36000,17,{},2025-07-25 00:00:00
129009,Viator,Tour,Disfruta de un día en la naturaleza,Mataró,2,10000,11,{},2025-07-27 00:00:00
129011,Klook,Paseo,Conoce la historia de la ciudad,Mataró,6,39000,1,{},2025-07-29 00:00:00
129012,Expedia Group,Visita,Descubre la gastronomía local,Mataró,1,25000,36,{},2025-07-30 00:00:00
129020,Gray Line,Aventura,Conoce la historia de la ciudad,Bilbao,1,23000,,{},2025-10-26 00:00:00
129026,Travel Leaders Group,Aventura,Relájate en la playa,Gijón,5,18000,1,{},
129030,British Airways,,,,,,14,{},
129032,Exodus Travels,,Descubre la gastronomía local,Elda,7,15000,26,{},2025-11-24 00:00:00
129034,TUI Group,Tour,Conoce la historia de la ciudad,Elda,7,,44,{},2025-11-26 00:00:00
129036,Kuoni,Visita,Descubre la gastronomía local,Elda,6,19000,41,,2025-11-28 00:00:00
129038,Qantas,,,,,,56,{},
129041,National Geographic Expeditions,Paseo,Disfruta de un día en la naturaleza,Motril,5,,30,{},2025-04-06 00:00:00
129058,Insight Vacations,,Relájate en la playa,Alcalá de Henares,3,80000,43,{},2026-05-11 00:00:00
129062,Tripadvisor,Aventura,Aventúrate en la montaña,Coslada,4,89000,7,{},
129066,Kuoni,Tour,Conoce la historia de la ciudad,Coslada,2,,12,{},2026-05-19 00:00:00
129070,Turkish Airlines,,,,,,34,{},
129073,Civitatis,Paseo,Disfruta de un día en la naturaleza,Leganés,6,37000,39,{},2025-04-29 00:00:00
129076,Contiki,Tour,Aventúrate en la montaña,Lérida,3,61000,6,{},2025-05-01 00:00:00
135713,Air New Zealand,,,,,,16,{},
129078,Contiki,Tour,Disfruta de un día en la naturaleza,Lérida,7,86000,46,{},
129082,Expedia Group,Visita,Aventúrate en la montaña,San Sebastián,3,80000,7,,
129083,G Adventures,Visita,Conoce la historia de la ciudad,San Sebastián,5,57000,,{},2025-07-29 00:00:00
129086,Emirates,,,,,,56,{},
129090,Tripadvisor,Aventura,Disfruta de un día en la naturaleza,Jaén,1,99000,30,{},2025-08-05 00:00:00
129091,Exodus Travels,Visita,Conoce la historia de la ciudad,Jaén,1,,2,{},2025-08-06 00:00:00
129117,,,,,,,87,{},
129119,Intrepid Travel,Aventura,Aventúrate en la montaña,Marbella,1,63000,5,{},2025-04-23 00:00:00
129122,Insight Vacations,Paseo,Conoce la historia de la ciudad,Marbella,7,60000,15,{},2025-04-26 00:00:00
129131,Thomas Cook,Aventura,Conoce la historia de la ciudad,Oviedo,1,48000,11,{},2025-08-20 00:00:00
129132,Travel Leaders Group,Excursión,Descubre la gastronomía local,Oviedo,2,40000,45,{},2025-08-21 00:00:00
129135,American Express Global Business Travel,Aventura,Aventúrate en la montaña,Oviedo,2,81000,,{},2025-08-24 00:00:00
129141,BCD Travel,Excursión,Descubre la gastronomía local,Marbella,7,,21,{},2025-08-29 00:00:00
129142,EF Tours,Excursión,Aventúrate en la montaña,Marbella,6,64000,38,{},2025-08-30 00:00:00
129143,BCD Travel,Aventura,Descubre la gastronomía local,Marbella,4,,2,{},2025-08-31 00:00:00
129144,Trafalgar,Excursión,,Marbella,5,39000,4,{},2025-09-01 00:00:00
129147,Apple Leisure Group,Aventura,Descubre la gastronomía local,Torrevieja,1,95000,7,{},2025-11-29 00:00:00
129150,Renfe,,,,,,32,{},
129152,,Tour,Descubre la gastronomía local,Palencia,5,28000,49,{},2025-09-09 00:00:00
129153,Travel Leaders Group,Excursión,Aventúrate en la montaña,Palencia,6,7000,44,{},2025-09-10 00:00:00
129154,Viator,Visita,Relájate en la playa,Palencia,1,44000,50,{},2025-09-11 00:00:00
129156,CWT,Tour,Aventúrate en la montaña,Palencia,4,30000,29,{},2025-09-13 00:00:00
129161,Kuoni,Paseo,Aventúrate en la montaña,Viladecans,7,19000,20,{},2026-03-13 00:00:00
129162,Thomas Cook,Tour,Disfruta de un día en la naturaleza,Viladecans,2,36000,25,{},2026-03-14 00:00:00
129163,NS International,,,,,,40,{},
129166,GetYourGuide,,Aventúrate en la montaña,Salamanca,1,50000,39,{},2025-03-04 00:00:00
129167,GetYourGuide,Paseo,Descubre la gastronomía local,Salamanca,2,20000,4,{},2025-03-05 00:00:00
129168,Hays Travel,Excursión,Descubre la gastronomía local,Salamanca,5,67000,20,{},2025-03-06 00:00:00
129173,Spirit Airlines,,,,,,53,{},
129174,Qantas,,,,,,55,{},
129176,,,Disfruta de un día en la naturaleza,Ferrol,1,33000,20,{},2026-03-06 00:00:00
129177,Abercrombie & Kent,Excursión,Descubre la gastronomía local,Ferrol,4,59000,34,{},2026-03-07 00:00:00
129178,Exodus Travels,Tour,Relájate en la playa,Ferrol,5,44000,5,,2026-03-08 00:00:00
129180,Trafalgar,Paseo,Descubre la gastronomía local,Ferrol,6,33000,,{},2026-03-10 00:00:00
129184,Apple Leisure Group,Tour,Descubre la gastronomía local,Puertollano,5,,40,{},2026-08-12 00:00:00
129187,Secret Escapes,Paseo,Descubre la gastronomía local,Jerez de la Frontera,1,100000,44,,2026-02-13 00:00:00
129188,JetBlue,,,,,,25,{},
129189,Singapore Airlines,,,,,,40,{},
129199,Expedia Group,Visita,Relájate en la playa,,3,57000,3,{},2026-09-25 00:00:00
129201,Thomas Cook,Excursión,Aventúrate en la montaña,Alcalá de Henares,3,,13,{},2026-09-27 00:00:00
129214,Air Canada,,,,,,89,{},
129216,Secret Escapes,Visita,Disfruta de un día en la naturaleza,Molina de Segura,7,54000,32,{},2026-08-19 00:00:00
129217,Globus,Paseo,Descubre la gastronomía local,Molina de Segura,1,85000,16,,2026-08-20 00:00:00
129218,Lufthansa,,,,,,66,{},
129219,JetBlue,,,,,,24,{},
129232,Abercrombie & Kent,Paseo,Descubre la gastronomía local,Viladecans,5,,21,{},2026-07-15 00:00:00
129234,Abercrombie & Kent,Excursión,Disfruta de un día en la naturaleza,Viladecans,1,,40,{},2026-07-17 00:00:00
129250,Booking Holdings,Excursión,Disfruta de un día en la naturaleza,Santa Cruz de Tenerife,4,,42,{},2026-06-30 00:00:00
129251,Insight Vacations,Paseo,Disfruta de un día en la naturaleza,Santa Cruz de Tenerife,7,,1,{},2026-07-01 00:00:00
129252,Klook,Visita,Relájate en la playa,Santa Cruz de Tenerife,4,88000,,{},2026-07-02 00:00:00
129256,Kuoni,Visita,Aventúrate en la montaña,Molina de Segura,1,51000,5,{},2025-07-11 00:00:00
129257,Travel Leaders Group,Visita,Conoce la historia de la ciudad,Molina de Segura,5,45000,36,{},2025-07-12 00:00:00
129258,American Express Global Business Travel,Paseo,Relájate en la playa,,3,6000,35,{},2025-07-13 00:00:00
129270,Vueling,,,,,,69,{},
129275,WestJet,,,,,,79,{},
129283,Vueling,,,,,,21,{},
129293,CWT,Tour,Disfruta de un día en la naturaleza,Málaga,2,,7,{},2026-10-29 00:00:00
129312,National Geographic Expeditions,Aventura,Aventúrate en la montaña,,7,,26,{},2025-10-14 00:00:00
129313,Gray Line,Visita,Aventúrate en la montaña,Granada,3,,23,{},2025-10-15 00:00:00
129315,Travel Leaders Group,Visita,Disfruta de un día en la naturaleza,Granada,7,7000,,{},2025-10-17 00:00:00
129324,Travel Leaders Group,Excursión,Aventúrate en la montaña,Algeciras,,45000,20,{},2025-09-04 00:00:00
129325,Globus,Excursión,Descubre la gastronomía local,Algeciras,6,67000,44,{},
129326,Klook,Aventura,,Algeciras,7,66000,23,{},2025-09-06 00:00:00
129353,Viator,Tour,,Ponferrada,6,70000,18,{},2025-06-21 00:00:00
129336,GetYourGuide,Tour,Relájate en la playa,Talavera de la Reina,3,87000,42,{},
129347,,Excursión,Aventúrate en la montaña,El Puerto de Santa María,5,68000,42,{},
129352,Civitatis,Visita,Disfruta de un día en la naturaleza,,4,40000,,{},2025-06-20 00:00:00
129354,G Adventures,Tour,Aventúrate en la montaña,Ponferrada,4,97000,31,{},2025-06-22 00:00:00
129355,Exodus Travels,Tour,Descubre la gastronomía local,Ponferrada,7,40000,34,{},2025-06-23 00:00:00
129356,Expedia Group,Visita,Conoce la historia de la ciudad,Ponferrada,,22000,47,{},2025-06-24 00:00:00
129363,Insight Vacations,Visita,Aventúrate en la montaña,Las Palmas de Gran Canaria,1,58000,18,{},2025-07-31 00:00:00
129367,National Geographic Expeditions,,Relájate en la playa,Ávila,2,85000,7,{},2026-09-24 00:00:00
129371,Gray Line,,Descubre la gastronomía local,Ávila,5,-22000,41,{},2026-09-28 00:00:00
129382,BCD Travel,,,Elda,1,49000,5,{},2025-10-02 00:00:00
129390,Gray Line,Aventura,Descubre la gastronomía local,Tarrasa,5,97000,32,,2026-05-09 00:00:00
129391,TUI Group,Aventura,Relájate en la playa,Tarrasa,1,68000,42,{},2026-05-10 00:00:00
129392,CWT,Paseo,Relájate en la playa,Tarrasa,6,7000,32,{},2026-05-11 00:00:00
129393,,Aventura,Relájate en la playa,Tarrasa,1,,38,{},2026-05-12 00:00:00
129395,Gray Line,Aventura,Aventúrate en la montaña,Tarrasa,3,47000,12,{},2026-05-14 00:00:00
129399,,,,Murcia,,10000,2,{},2026-05-18 00:00:00
129400,TUI Group,Excursión,Aventúrate en la montaña,Murcia,7,61000,5,{},2026-05-19 00:00:00
129401,Secret Escapes,Tour,Disfruta de un día en la naturaleza,Murcia,7,37000,35,{},2026-05-20 00:00:00
129402,Contiki,Excursión,Aventúrate en la montaña,,7,43000,5,{},2026-05-21 00:00:00
130037,Exodus Travels,Tour,Aventúrate en la montaña,Bilbao,6,82000,47,{},
129406,Turkish Airlines,,,,,,77,{},
129409,,Visita,Conoce la historia de la ciudad,Manresa,2,,44,{},2026-05-17 00:00:00
129414,,,,,,,84,{},
129418,KLM,,,,,,15,{},
129421,Secret Escapes,Visita,Descubre la gastronomía local,Leganés,5,45000,42,{},
129422,Exodus Travels,Paseo,Aventúrate en la montaña,Leganés,3,-19000,,{},2025-06-06 00:00:00
129425,Tripadvisor,Tour,Relájate en la playa,Leganés,3,29000,39,{},2025-06-09 00:00:00
129426,Booking Holdings,Tour,Relájate en la playa,Leganés,6,91000,19,{},2025-06-10 00:00:00
129429,Secret Escapes,Visita,Descubre la gastronomía local,Estepona,5,-19000,,{},2025-06-14 00:00:00
129430,Kuoni,Excursión,Disfruta de un día en la naturaleza,Estepona,7,97000,23,{},2025-06-15 00:00:00
129431,G Adventures,Excursión,Conoce la historia de la ciudad,Estepona,5,36000,21,{},2025-06-16 00:00:00
129436,TUI Group,Paseo,Aventúrate en la montaña,Jerez de la Frontera,7,41000,49,{},2025-03-16 00:00:00
129437,Thomas Cook,Excursión,Relájate en la playa,Jerez de la Frontera,2,66000,,{},2025-03-17 00:00:00
129438,Apple Leisure Group,Paseo,Descubre la gastronomía local,Jerez de la Frontera,1,52000,5,{},
129441,GetYourGuide,Excursión,Descubre la gastronomía local,Santiago de Compostela,5,49000,26,{},2025-03-22 00:00:00
129442,,Visita,Aventúrate en la montaña,Santiago de Compostela,5,8000,13,{},2025-03-23 00:00:00
129443,Klook,Visita,Conoce la historia de la ciudad,Santiago de Compostela,6,47000,22,{},
